bp	annual_hunting_mortality
1711	0.003786
1710	0.003787
1709	0.003788
1708	0.003789
1707	0.003791
1706	0.003792
1705	0.003793
1704	0.003794
1703	0.003795
1702	0.003797
1701	0.003798
1700	0.003799
1699	0.003800
1698	0.003801
1697	0.003802
1696	0.003804
1695	0.003805
1694	0.003806
1693	0.003807
1692	0.003808
1691	0.003810
1690	0.003811
1689	0.003812
1688	0.003813
1687	0.003814
1686	0.003815
1685	0.003817
1684	0.003818
1683	0.003819
1682	0.003820
1681	0.003821
1680	0.003823
1679	0.003824
1678	0.003825
1677	0.003826
1676	0.003827
1675	0.003828
1674	0.003830
1673	0.003831
1672	0.003832
1671	0.003833
1670	0.003834
1669	0.003836
1668	0.003837
1667	0.003838
1666	0.003839
1665	0.003840
1664	0.003841
1663	0.003843
1662	0.003844
1661	0.003845
1660	0.003846
1659	0.003847
1658	0.003849
1657	0.003850
1656	0.003851
1655	0.003852
1654	0.003853
1653	0.003854
1652	0.003856
1651	0.003857
1650	0.003858
1649	0.003859
1648	0.003860
1647	0.003862
1646	0.003863
1645	0.003864
1644	0.003865
1643	0.003866
1642	0.003867
1641	0.003869
1640	0.003870
1639	0.003871
1638	0.003872
1637	0.003873
1636	0.003875
1635	0.003876
1634	0.003877
1633	0.003878
1632	0.003879
1631	0.003880
1630	0.003882
1629	0.003883
1628	0.003884
1627	0.003885
1626	0.003886
1625	0.003888
1624	0.003889
1623	0.003890
1622	0.003891
1621	0.003892
1620	0.003893
1619	0.003895
1618	0.003896
1617	0.003897
1616	0.003898
1615	0.003899
1614	0.003901
1613	0.003902
1612	0.003903
1611	0.003904
1610	0.003905
1609	0.003906
1608	0.003908
1607	0.003909
1606	0.003910
1605	0.003911
1604	0.003912
1603	0.003914
1602	0.003915
1601	0.003916
1600	0.003917
1599	0.003918
1598	0.003919
1597	0.003921
1596	0.003922
1595	0.003923
1594	0.003924
1593	0.003925
1592	0.003927
1591	0.003928
1590	0.003929
1589	0.003930
1588	0.003931
1587	0.003932
1586	0.003934
1585	0.003935
1584	0.003936
1583	0.003937
1582	0.003938
1581	0.003940
1580	0.003941
1579	0.003942
1578	0.003943
1577	0.003944
1576	0.003945
1575	0.003947
1574	0.003948
1573	0.003949
1572	0.003950
1571	0.003951
1570	0.003953
1569	0.003954
1568	0.003955
1567	0.003956
1566	0.003957
1565	0.003958
1564	0.003960
1563	0.003961
1562	0.003962
1561	0.003963
1560	0.003964
1559	0.003966
1558	0.003967
1557	0.003968
1556	0.003969
1555	0.003970
1554	0.003971
1553	0.003973
1552	0.003974
1551	0.003975
1550	0.003976
1549	0.003977
1548	0.003979
1547	0.003980
1546	0.003981
1545	0.003982
1544	0.003983
1543	0.003984
1542	0.003986
1541	0.003987
1540	0.003988
1539	0.003989
1538	0.003990
1537	0.003992
1536	0.003993
1535	0.003994
1534	0.003995
1533	0.003996
1532	0.003997
1531	0.003999
1530	0.004000
1529	0.004001
1528	0.004002
1527	0.004003
1526	0.004005
1525	0.004006
1524	0.004007
1523	0.004008
1522	0.004009
1521	0.004010
1520	0.004012
1519	0.004013
1518	0.004014
1517	0.004015
1516	0.004016
1515	0.004018
1514	0.004019
1513	0.004020
1512	0.004021
1511	0.004022
1510	0.004023
1509	0.004025
1508	0.004026
1507	0.004027
1506	0.004028
1505	0.004029
1504	0.004031
1503	0.004032
1502	0.004033
1501	0.004034
1500	0.004035
1499	0.004036
1498	0.004038
1497	0.004039
1496	0.004040
1495	0.004041
1494	0.004042
1493	0.004044
1492	0.004045
1491	0.004046
1490	0.004047
1489	0.004048
1488	0.004049
1487	0.004051
1486	0.004052
1485	0.004053
1484	0.004054
1483	0.004055
1482	0.004057
1481	0.004058
1480	0.004059
1479	0.004060
1478	0.004061
1477	0.004062
1476	0.004064
1475	0.004065
1474	0.004066
1473	0.004067
1472	0.004068
1471	0.004070
1470	0.004071
1469	0.004072
1468	0.004073
1467	0.004074
1466	0.004075
1465	0.004077
1464	0.004078
1463	0.004079
1462	0.004080
1461	0.004081
1460	0.004083
1459	0.004084
1458	0.004085
1457	0.004086
1456	0.004087
1455	0.004088
1454	0.004090
1453	0.004091
1452	0.004092
1451	0.004093
1450	0.004094
1449	0.004096
1448	0.004097
1447	0.004098
1446	0.004099
1445	0.004100
1444	0.004101
1443	0.004103
1442	0.004104
1441	0.004105
1440	0.004106
1439	0.004107
1438	0.004109
1437	0.004110
1436	0.004111
1435	0.004112
1434	0.004113
1433	0.004114
1432	0.004116
1431	0.004117
1430	0.004118
1429	0.004119
1428	0.004120
1427	0.004122
1426	0.004123
1425	0.004124
1424	0.004125
1423	0.004126
1422	0.004127
1421	0.004129
1420	0.004130
1419	0.004131
1418	0.004132
1417	0.004133
1416	0.004135
1415	0.004136
1414	0.004137
1413	0.004138
1412	0.004139
1411	0.004140
1410	0.004142
1409	0.004143
1408	0.004144
1407	0.004145
1406	0.004146
1405	0.004148
1404	0.004149
1403	0.004150
1402	0.004151
1401	0.004152
1400	0.004153
1399	0.004155
1398	0.004156
1397	0.004157
1396	0.004158
1395	0.004159
1394	0.004161
1393	0.004162
1392	0.004163
1391	0.004164
1390	0.004165
1389	0.004166
1388	0.004168
1387	0.004169
1386	0.004170
1385	0.004171
1384	0.004172
1383	0.004174
1382	0.004175
1381	0.004176
1380	0.004177
1379	0.004178
1378	0.004179
1377	0.004181
1376	0.004182
1375	0.004183
1374	0.004184
1373	0.004185
1372	0.004187
1371	0.004188
1370	0.004189
1369	0.004190
1368	0.004191
1367	0.004193
1366	0.004194
1365	0.004195
1364	0.004196
1363	0.004197
1362	0.004198
1361	0.004200
1360	0.004201
1359	0.004202
1358	0.004203
1357	0.004204
1356	0.004206
1355	0.004207
1354	0.004208
1353	0.004209
1352	0.004210
1351	0.004211
1350	0.004213
1349	0.004214
1348	0.004215
1347	0.004216
1346	0.004217
1345	0.004219
1344	0.004220
1343	0.004221
1342	0.004222
1341	0.004223
1340	0.004224
1339	0.004226
1338	0.004227
1337	0.004228
1336	0.004229
1335	0.004230
1334	0.004232
1333	0.004233
1332	0.004234
1331	0.004234
1330	0.004234
1329	0.004234
1328	0.004234
1327	0.004234
1326	0.004234
1325	0.004234
1324	0.004234
1323	0.004234
1322	0.004234
1321	0.004234
1320	0.004234
1319	0.004234
1318	0.004234
1317	0.004234
1316	0.004234
1315	0.004234
1314	0.004234
1313	0.004234
1312	0.004234
1311	0.004234
1310	0.004234
1309	0.004234
1308	0.004234
1307	0.004234
1306	0.004234
1305	0.004234
1304	0.004234
1303	0.004234
1302	0.004234
1301	0.004234
1300	0.004234
1299	0.004234
1298	0.004234
1297	0.004234
1296	0.004234
1295	0.004234
1294	0.004234
1293	0.004234
1292	0.004234
1291	0.004234
1290	0.004234
1289	0.004234
1288	0.004234
1287	0.004234
1286	0.004234
1285	0.004234
1284	0.004234
1283	0.004234
1282	0.004234
1281	0.004234
1280	0.004234
1279	0.004234
1278	0.004234
1277	0.004234
1276	0.004234
1275	0.004234
1274	0.004234
1273	0.004234
1272	0.004234
1271	0.004234
1270	0.004234
1269	0.004234
1268	0.004234
1267	0.004234
1266	0.004234
1265	0.004234
1264	0.004234
1263	0.004234
1262	0.004234
1261	0.004234
1260	0.004234
1259	0.004234
1258	0.004234
1257	0.004234
1256	0.004234
1255	0.004234
1254	0.004234
1253	0.004234
1252	0.004234
1251	0.004234
1250	0.004234
1249	0.004234
1248	0.004234
1247	0.004234
1246	0.004234
1245	0.004234
1244	0.004234
1243	0.004234
1242	0.004234
1241	0.004234
1240	0.004234
1239	0.004234
1238	0.004234
1237	0.004234
1236	0.004234
1235	0.004234
1234	0.004234
1233	0.004234
1232	0.004234
1231	0.004234
1230	0.004234
1229	0.004234
1228	0.004234
1227	0.004234
1226	0.004234
1225	0.004234
1224	0.004234
1223	0.004234
1222	0.004234
1221	0.004234
1220	0.004234
1219	0.004234
1218	0.004234
1217	0.004234
1216	0.004234
1215	0.004234
1214	0.004234
1213	0.004234
1212	0.004234
1211	0.004234
1210	0.004234
1209	0.004234
1208	0.004234
1207	0.004234
1206	0.004234
1205	0.004234
1204	0.004234
1203	0.004234
1202	0.004234
1201	0.004234
1200	0.004234
1199	0.004234
1198	0.004234
1197	0.004234
1196	0.004234
1195	0.004234
1194	0.004234
1193	0.004234
1192	0.004234
1191	0.004234
1190	0.004234
1189	0.004234
1188	0.004234
1187	0.004234
1186	0.004234
1185	0.004234
1184	0.004234
1183	0.004234
1182	0.004234
1181	0.004234
1180	0.004234
1179	0.004234
1178	0.004234
1177	0.004234
1176	0.004234
1175	0.004234
1174	0.004234
1173	0.004234
1172	0.004234
1171	0.004234
1170	0.004234
1169	0.004234
1168	0.004234
1167	0.004234
1166	0.004234
1165	0.004234
1164	0.004234
1163	0.004234
1162	0.004234
1161	0.004234
1160	0.004234
1159	0.004234
1158	0.004234
1157	0.004234
1156	0.004234
1155	0.004234
1154	0.004234
1153	0.004234
1152	0.004234
1151	0.004234
1150	0.004234
1149	0.004234
1148	0.004234
1147	0.004234
1146	0.004234
1145	0.004234
1144	0.004234
1143	0.004234
1142	0.004234
1141	0.004234
1140	0.004234
1139	0.004234
1138	0.004234
1137	0.004234
1136	0.004234
1135	0.004234
1134	0.004234
1133	0.004234
1132	0.004234
1131	0.004234
1130	0.004234
1129	0.004234
1128	0.004234
1127	0.004234
1126	0.004234
1125	0.004234
1124	0.004234
1123	0.004234
1122	0.004234
1121	0.004234
1120	0.004234
1119	0.004234
1118	0.004234
1117	0.004234
1116	0.004234
1115	0.004234
1114	0.004234
1113	0.004234
1112	0.004234
1111	0.004234
1110	0.004234
1109	0.004234
1108	0.004234
1107	0.004234
1106	0.004234
1105	0.004234
1104	0.004234
1103	0.004234
1102	0.004234
1101	0.004234
1100	0.004234
1099	0.004234
1098	0.004234
1097	0.004234
1096	0.004234
1095	0.004234
1094	0.004234
1093	0.004234
1092	0.004234
1091	0.004234
1090	0.004234
1089	0.004234
1088	0.004234
1087	0.004234
1086	0.004234
1085	0.004234
1084	0.004234
1083	0.004234
1082	0.004234
1081	0.004234
1080	0.004234
1079	0.004234
1078	0.004234
1077	0.004234
1076	0.004234
1075	0.004234
1074	0.004234
1073	0.004234
1072	0.004234
1071	0.004234
1070	0.004234
1069	0.004234
1068	0.004234
1067	0.004234
1066	0.004234
1065	0.004234
1064	0.004234
1063	0.004234
1062	0.004234
1061	0.004234
1060	0.004234
1059	0.004234
1058	0.004234
1057	0.004234
1056	0.004234
1055	0.004234
1054	0.004234
1053	0.004234
1052	0.004234
1051	0.004234
1050	0.004234
1049	0.004234
1048	0.004234
1047	0.004234
1046	0.004234
1045	0.004234
1044	0.004234
1043	0.004234
1042	0.004268
1041	0.004302
1040	0.004337
1039	0.004371
1038	0.004405
1037	0.004439
1036	0.004474
1035	0.004508
1034	0.004542
1033	0.004576
1032	0.004610
1031	0.004645
1030	0.004679
1029	0.004713
1028	0.004747
1027	0.004782
1026	0.004816
1025	0.004850
1024	0.004884
1023	0.004919
1022	0.004953
1021	0.004987
1020	0.005021
1019	0.005056
1018	0.005090
1017	0.005124
1016	0.005158
1015	0.005192
1014	0.005227
1013	0.005261
1012	0.005295
1011	0.005329
1010	0.005364
1009	0.005398
1008	0.005432
1007	0.005466
1006	0.005501
1005	0.005535
1004	0.005569
1003	0.005603
1002	0.005638
1001	0.005672
1000	0.005706
999	0.005740
998	0.005774
997	0.005809
996	0.005843
995	0.005877
994	0.005911
993	0.005946
992	0.005980
991	0.006014
990	0.006048
989	0.006048
988	0.006048
987	0.006048
986	0.006048
985	0.006048
984	0.006048
983	0.006048
982	0.006048
981	0.006048
980	0.006048
979	0.006048
978	0.006048
977	0.006048
976	0.006048
975	0.006048
974	0.006048
973	0.006048
972	0.006048
971	0.006048
970	0.006048
969	0.006048
968	0.006048
967	0.006048
966	0.006048
965	0.006048
964	0.006048
963	0.006048
962	0.006048
961	0.006048
960	0.006048
959	0.006048
958	0.006048
957	0.006048
956	0.006048
955	0.006048
954	0.006048
953	0.006048
952	0.006048
951	0.006048
950	0.006048
949	0.006048
948	0.006048
947	0.006048
946	0.006048
945	0.006048
944	0.006048
943	0.006048
942	0.006048
941	0.006048
940	0.006048
939	0.006048
938	0.006048
937	0.006048
936	0.006048
935	0.006048
934	0.006048
933	0.006048
932	0.006048
931	0.006048
930	0.006048
929	0.006048
928	0.006048
927	0.006048
926	0.006048
925	0.006048
924	0.006048
923	0.006048
922	0.006048
921	0.006048
920	0.006048
919	0.006048
918	0.006048
917	0.006048
916	0.006048
915	0.006048
914	0.006048
913	0.006048
912	0.006048
911	0.006048
910	0.006048
909	0.006048
908	0.006048
907	0.006048
906	0.006048
905	0.006048
904	0.006048
903	0.006048
902	0.006048
901	0.006048
900	0.006048
899	0.006048
898	0.006048
897	0.006048
896	0.006048
895	0.006048
894	0.006048
893	0.006048
892	0.006048
891	0.006048
890	0.006048
889	0.006048
888	0.006048
887	0.006048
886	0.006048
885	0.006048
884	0.006048
883	0.006048
882	0.006048
881	0.006048
880	0.006048
879	0.006048
878	0.006048
877	0.006048
876	0.006048
875	0.006048
874	0.006048
873	0.006048
872	0.006048
871	0.006048
870	0.006048
869	0.006048
868	0.006048
867	0.006048
866	0.006048
865	0.006048
864	0.006048
863	0.006048
862	0.006048
861	0.006048
860	0.006048
859	0.006048
858	0.006048
857	0.006048
856	0.006048
855	0.006048
854	0.006048
853	0.006048
852	0.006048
851	0.006048
850	0.006048
849	0.006048
848	0.006048
847	0.006048
846	0.006048
845	0.006048
844	0.006048
843	0.006048
842	0.006048
841	0.006048
840	0.006048
839	0.006048
838	0.006048
837	0.006048
836	0.006048
835	0.006048
834	0.006048
833	0.006048
832	0.006048
831	0.006048
830	0.006048
829	0.006048
828	0.006048
827	0.006048
826	0.006048
825	0.006048
824	0.006048
823	0.006048
822	0.006048
821	0.006048
820	0.006048
819	0.006048
818	0.006048
817	0.006048
816	0.006048
815	0.006048
814	0.006048
813	0.006048
812	0.006048
811	0.006048
810	0.006048
809	0.006048
808	0.006048
807	0.006048
806	0.006048
805	0.006048
804	0.006048
803	0.006048
802	0.006048
801	0.006048
800	0.006048
799	0.006048
798	0.006048
797	0.006048
796	0.006048
795	0.006048
794	0.006048
793	0.006048
792	0.006048
791	0.006048
790	0.006048
789	0.006048
788	0.006048
787	0.006048
786	0.006048
785	0.006048
784	0.006048
783	0.006048
782	0.006048
781	0.006048
780	0.006048
779	0.006048
778	0.006048
777	0.006048
776	0.006048
775	0.006048
774	0.006048
773	0.006048
772	0.006048
771	0.006048
770	0.006048
769	0.006048
768	0.006048
767	0.006048
766	0.006048
765	0.006048
764	0.006048
763	0.006048
762	0.006048
761	0.006048
760	0.006048
759	0.006048
758	0.006048
757	0.006048
756	0.006048
755	0.006048
754	0.006048
753	0.006048
752	0.006048
751	0.006048
750	0.006048
749	0.006048
748	0.006048
747	0.006048
746	0.006048
745	0.006048
744	0.006048
743	0.006048
742	0.006048
741	0.006048
740	0.006048
739	0.006048
738	0.006048
737	0.006048
736	0.006048
735	0.006048
734	0.006048
733	0.006048
732	0.006048
731	0.006048
730	0.006048
729	0.006048
728	0.006048
727	0.006048
726	0.006048
725	0.006048
724	0.006048
723	0.006048
722	0.006048
721	0.006048
720	0.006048
719	0.006048
718	0.006048
717	0.006048
716	0.006048
715	0.006048
714	0.006048
713	0.006048
712	0.006048
711	0.006048
710	0.006048
709	0.006048
708	0.006048
707	0.006048
706	0.006048
705	0.006048
704	0.006048
703	0.006048
702	0.006048
701	0.006048
700	0.006048
699	0.006048
698	0.006048
697	0.006048
696	0.006048
695	0.006048
694	0.006048
693	0.006048
692	0.006048
691	0.006048
690	0.006048
689	0.006048
688	0.006048
687	0.006048
686	0.006048
685	0.006048
684	0.006048
683	0.006048
682	0.006048
681	0.006048
680	0.006048
679	0.006048
678	0.006048
677	0.006048
676	0.006048
675	0.006048
674	0.006048
673	0.002285
672	0.002285
671	0.002285
670	0.002285
669	0.002285
668	0.002285
667	0.002285
666	0.002285
665	0.002285
664	0.002285
663	0.002285
662	0.002285
661	0.002285
660	0.002285
659	0.002285
658	0.002285
657	0.002285
656	0.002285
655	0.002285
654	0.002285
653	0.002285
652	0.002285
651	0.002285
650	0.002285
649	0.002285
648	0.002285
647	0.002285
646	0.002285
645	0.002285
644	0.002285
643	0.002285
642	0.002285
641	0.002285
640	0.002285
639	0.002285
638	0.002285
637	0.002285
636	0.002285
635	0.002285
634	0.002285
633	0.002285
632	0.002285
631	0.002285
630	0.002285
629	0.002285
628	0.002285
627	0.002285
626	0.002285
625	0.002285
624	0.002285
623	0.002285
622	0.002285
621	0.002285
620	0.002285
619	0.002285
618	0.002285
617	0.002285
616	0.002285
615	0.002285
614	0.002285
613	0.002285
612	0.002285
611	0.002285
610	0.002285
609	0.002285
608	0.002285
607	0.002285
606	0.002285
605	0.002285
604	0.002285
603	0.002285
602	0.002285
601	0.002285
600	0.002285
599	0.002285
598	0.002285
597	0.002285
596	0.002285
595	0.002285
594	0.002285
593	0.002285
592	0.002285
591	0.002285
590	0.002285
589	0.002285
588	0.002285
587	0.002285
586	0.002285
585	0.002285
584	0.002285
583	0.002285
582	0.002285
581	0.016129
580	0.016129
579	0.016129
578	0.016129
577	0.016129
576	0.016129
575	0.016129
574	0.016129
573	0.016129
572	0.016129
571	0.016129
570	0.016129
569	0.016129
568	0.016129
567	0.016129
566	0.016129
565	0.016129
564	0.016129
563	0.016129
562	0.016129
561	0.016129
560	0.016129
559	0.016129
558	0.016129
557	0.016129
556	0.016129
555	0.016129
554	0.016129
553	0.016129
552	0.016129
551	0.016129
550	0.016129
549	0.016129
548	0.016129
547	0.016129
546	0.016129
545	0.016129
544	0.016129
543	0.016129
542	0.016129
541	0.016129
540	0.016129
539	0.016129
538	0.016129
537	0.016129
536	0.016129
535	0.016129
534	0.016129
533	0.016129
532	0.016129
531	0.016129
530	0.016129
529	0.016129
528	0.016129
527	0.016129
526	0.016129
525	0.016129
524	0.016129
523	0.016129
522	0.016129
521	0.016129
520	0.016129
519	0.016129
518	0.016129
517	0.016129
516	0.016129
515	0.016129
514	0.016129
513	0.016129
512	0.016129
511	0.016129
510	0.016129
509	0.016129
508	0.016129
507	0.016129
506	0.016129
505	0.016129
504	0.016129
503	0.016129
502	0.016129
501	0.016129
500	0.016129
499	0.016129
498	0.016129
497	0.016129
496	0.016129
495	0.016129
494	0.016129
493	0.016129
492	0.016129
491	0.016129
490	0.016129
489	0.016129
488	0.016129
487	0.016129
486	0.016129
485	0.016129
484	0.016129
483	0.016129
482	0.016129
481	0.016129
480	0.016129
479	0.016129
478	0.016129
477	0.016129
476	0.016129
475	0.016129
474	0.016129
473	0.016129
472	0.016129
471	0.016129
470	0.016129
469	0.016129
468	0.016129
467	0.016129
466	0.016129
465	0.016129
464	0.016129
463	0.016129
462	0.016129
461	0.016129
460	0.016129
459	0.016129
458	0.016129
457	0.016129
456	0.016129
455	0.016129
454	0.016129
453	0.016129
452	0.016129
451	0.016129
450	0.016129
449	0.016129
448	0.016129
447	0.016129
446	0.016129
445	0.016129
444	0.016129
443	0.016129
442	0.016129
441	0.016129
440	0.016129
439	0.016129
438	0.016129
437	0.016129
436	0.016129
435	0.016129
434	0.016129
433	0.016129
432	0.016129
431	0.016129
430	0.016129
429	0.016129
428	0.016129
427	0.016129
426	0.016129
425	0.016129
424	0.016129
423	0.016129
422	0.016129
421	0.016129
420	0.016129
419	0.016129
418	0.016129
417	0.016129
416	0.016129
415	0.016129
414	0.016129
413	0.016129
412	0.016129
411	0.016129
410	0.016129
409	0.016129
408	0.016129
407	0.016129
406	0.016129
405	0.016129
404	0.016129
403	0.016129
402	0.016129
401	0.016129
400	0.016129
399	0.016129
398	0.016129
397	0.016129
396	0.016129
395	0.016129
394	0.016129
393	0.016129
392	0.016129
391	0.016129
390	0.016129
389	0.016129
388	0.016129
387	0.016129
386	0.016129
385	0.016129
384	0.016129
383	0.016129
382	0.016129
381	0.016129
380	0.016129
379	0.016129
378	0.016129
377	0.016129
376	0.016129
375	0.016129
374	0.016129
373	0.016129
372	0.016129
371	0.016129
370	0.016129
369	0.016129
368	0.016129
367	0.016129
366	0.016129
365	0.016129
364	0.016129
363	0.016129
362	0.016129
361	0.016129
360	0.016129
359	0.016129
358	0.016129
357	0.016129
356	0.016129
355	0.016129
354	0.016129
353	0.016129
352	0.016129
351	0.016129
350	0.016129
349	0.016129
348	0.016129
347	0.016129
346	0.016129
345	0.016129
344	0.016129
343	0.016129
342	0.016129
341	0.016129
340	0.016129
339	0.016129
338	0.016129
337	0.016129
336	0.016129
335	0.016129
334	0.016129
333	0.016129
332	0.016129
331	0.016129
330	0.016129
329	0.016129
328	0.016129
327	0.016129
326	0.016129
325	0.016129
324	0.016129
323	0.016129
322	0.016129
321	0.016129
320	0.016129
319	0.016129
318	0.016129
317	0.016129
316	0.016129
315	0.016129
314	0.016129
313	0.016129
312	0.016129
311	0.016129
310	0.016129
309	0.016129
308	0.016129
307	0.016129
306	0.016129
305	0.020833
304	0.020833
303	0.020833
302	0.020833
301	0.020833
300	0.020833
299	0.020833
298	0.020833
297	0.020833
296	0.020833
295	0.020833
294	0.020833
293	0.020833
292	0.020833
291	0.020833
290	0.020833
289	0.020833
288	0.020833
287	0.020833
286	0.020833
285	0.020833
284	0.020833
283	0.020833
282	0.020833
281	0.020833
280	0.020833
279	0.020833
278	0.020833
277	0.020833
276	0.020833
275	0.020833
274	0.020833
273	0.020833
272	0.020833
271	0.020833
270	0.020833
269	0.020833
268	0.020833
267	0.020833
266	0.020833
265	0.020833
264	0.020833
263	0.020833
262	0.020833
261	0.020833
260	0.020833
259	0.020833
258	0.020833
257	0.020833
256	0.020833
255	0.020833
254	0.020833
253	0.020833
252	0.020833
251	0.020833
250	0.020833
249	0.020833
248	0.020833
247	0.020833
246	0.020833
245	0.020833
244	0.020833
243	0.020833
242	0.020833
241	0.020833
240	0.020833
239	0.020833
238	0.020833
237	0.020833
236	0.020833
235	0.020833
234	0.020833
233	0.020833
232	0.020833
231	0.020833
230	0.020833
229	0.020833
228	0.020833
227	0.020833
226	0.020833
225	0.020833
224	0.020833
223	0.020833
222	0.020833
221	0.020833
220	0.020833
219	0.020833
218	0.020833
217	0.020833
216	0.020833
215	0.020833
214	0.020833
213	0.020833
212	0.020833
211	0.020833
210	0.020833
209	0.020833
208	0.020833
207	0.020833
206	0.020833
205	0.020833
204	0.020833
203	0.020833
202	0.020833
201	0.020833
200	0.020833
199	0.020833
198	0.020833
197	0.020833
196	0.020833
195	0.020833
194	0.020833
193	0.020833
192	0.020833
191	0.020833
190	0.020833
189	0.020833
188	0.020833
187	0.020833
186	0.020833
185	0.020833
184	0.020833
183	0.020833
182	0.020833
181	0.020833
180	0.020833
179	0.020833
178	0.020833
177	0.020833
176	0.020833
175	0.020833
174	0.020833
173	0.020833
172	0.020833
171	0.020833
170	0.020833
169	0.020833
168	0.020833
167	0.020833
166	0.020833
165	0.020833
164	0.020833
163	0.020833
162	0.020833
161	0.020833
160	0.020833
159	0.020833
158	0.020833
157	0.020833
156	0.020833
155	0.020833
154	0.020833
153	0.020833
152	0.020833
151	0.020833
150	0.020833
149	0.020833
148	0.020833
147	0.020833
146	0.020833
145	0.020833
144	0.020833
143	0.020833
142	0.020833
141	0.020833
140	0.020833
139	0.020833
138	0.020833
137	0.020833
136	0.020833
135	0.020833
134	0.020833
133	0.020833
132	0.020833
131	0.020833
130	0.020833
129	0.020833
128	0.020833
127	0.020833
126	0.020833
125	0.020833
124	0.020833
123	0.020833
122	0.020833
121	0.020833
120	0.020833
119	0.020833
118	0.020833
117	0.020833
116	0.020833
115	0.020833
114	0.020833
113	0.020833
112	0.020833
111	0.020833
110	0.020833
109	0.020833
108	0.020833
107	0.020833
106	0.020833
105	0.020833
104	0.020833
103	0.020833
102	0.020833
101	0.020833
100	0.020833
99	0.020833
98	0.020833
97	0.020833
96	0.020833
95	0.020833
94	0.020833
93	0.020833
92	0.020833
91	0.020833
90	0.020833
89	0.020833
88	0.020833
87	0.020833
86	0.020833
85	0.020833
84	0.020833
83	0.020833
82	0.020833
81	0.020833
80	0.020833
79	0.020833
78	0.020833
77	0.020833
76	0.020833
75	0.020833
74	0.020833
73	0.020833
72	0.020833
71	0.020833
70	0.020833
69	0.020833
68	0.020833
67	0.020833
66	0.020833
65	0.020833
64	0.020833
63	0.020833
62	0.020833
61	0.020833
60	0.020833
59	0.020833
58	0.020833
57	0.020833
56	0.020833
55	0.020833
54	0.020833
53	0.020833
52	0.020833
51	0.020833
50	0.020833
49	0.020833
48	0.020833
47	0.020833
46	0.020833
45	0.020833
44	0.020833
43	0.020833
42	0.020833
41	0.020833
40	0.020833
39	0.020833
38	0.035484
37	0.035484
36	0.035484
35	0.035484
34	0.035484
33	0.035484
32	0.035484
31	0.035484
30	0.035484
29	0.035484
28	0.035484
27	0.035484
26	0.035484
25	0.035484
24	0.035484
23	0.035484
22	0.035484
21	0.035484
20	0.035484
19	0.035484
18	0.035484
17	0.035484
16	0.035484
15	0.035484
14	0.035484
13	0.035484
12	0.035484
11	0.035484
10	0.035484
9	0.035484
8	0.035484
7	0.035484
6	0.035484
5	0.035484
4	0.035484
3	0.035484
2	0.035484
1	0.035484
0	0.035484
